year,gender,name,rank,freq,prop
2011,F,Mackenzie,67,3786,0.00650912498173284
2011,F,Autumn,68,3756,0.00645754712926269
2011,F,Jocelyn,69,3728,0.00640940780029055
2011,F,Faith,70,3717,0.0063904959210515
2011,F,Lucy,71,3697,0.0063561106860714
2011,F,Stella,72,3689,0.00634235659207936
2011,F,Jasmine,73,3688,0.00634063733033036
2011,F,Morgan,74,3665,0.00630109431010324
2011,F,Alexandra,75,3623,0.00622888531664503
2011,F,Molly,76,3611,0.00620825417565697
2011,F,Trinity,77,3611,0.00620825417565697
2011,F,Madelyn,78,3601,0.00619106155816692
2011,F,Scarlett,79,3557,0.0061154140412107
2011,F,Andrea,80,3506,0.00602773169201145
2011,F,Genesis,81,3503,0.00602257390676444
2011,F,Eva,82,3463,0.00595380343680424
2011,F,Ariana,83,3446,0.00592457598707115
2011,F,Madeline,84,3423,0.00588503296684404
2011,F,Brooke,85,3367,0.00578875430889976
2011,F,Caroline,86,3364,0.00578359652365274
2011,F,Bailey,87,3305,0.00568216008046145
2011,F,Melanie,88,3284,0.00564605558373235
2011,F,Destiny,89,3251,0.00558931994601518
2011,F,Kennedy,90,3241,0.00557212732852513
2011,F,Maria,91,3213,0.00552398799955299
2011,F,Naomi,92,3181,0.00546897162358483
2011,F,London,93,3163,0.00543802491210274
2011,F,Payton,94,3141,0.00540020115362463
2011,F,Lydia,95,3081,0.00529704544868433
2011,F,Ellie,96,3059,0.00525922169020623
2011,F,Mariah,97,2977,0.00511824222678782
2011,F,Aubree,98,2930,0.00503743692458458
2011,F,Kaitlyn,99,2905,0.00499445538085946
2011,F,Violet,100,2895,0.00497726276336941
2011,M,Jacob,1,20331,0.0231255360242414
2011,M,Mason,2,19488,0.0221666640126121
2011,M,William,3,17314,0.0196938434274613
2011,M,Jayden,4,16954,0.0192843607178687
2011,M,Noah,5,16838,0.0191524162892222
2011,M,Michael,6,16744,0.0190454958039397
2011,M,Ethan,7,16665,0.0189556370982235
2011,M,Alexander,8,15681,0.0178363843586705
2011,M,Aiden,9,15469,0.0175952445407993
2011,M,Daniel,10,15249,0.0173450051071594
2011,M,Anthony,11,14245,0.0162030033281845
2011,M,Matthew,12,14144,0.0160881206791043
2011,M,Elijah,13,13933,0.0158481183132042
2011,M,Joshua,14,13727,0.0156138032071596
2011,M,Liam,15,13427,0.0152725676158324
2011,M,Andrew,16,13250,0.0150712386169494
2011,M,James,17,13227,0.0150450772216143
2011,M,David,18,13194,0.0150075413065683
2011,M,Benjamin,19,13041,0.0148335111549915
2011,M,Christopher,20,12975,0.0147584393248995
2011,M,Logan,21,12967,0.0147493397091308
2011,M,Joseph,22,12918,0.0146936045625473
2011,M,Jackson,23,12383,0.0140850677580139
2011,M,Gabriel,24,12315,0.0140077210239798
2011,M,Ryan,25,11481,0.0130590860800903
2011,M,Samuel,26,11320,0.0128759563127447
2011,M,John,27,11020,0.0125347207214175
2011,M,Nathan,28,10489,0.0119307337247685
2011,M,Lucas,29,10386,0.0118135761717461
2011,M,Christian,30,10297,0.0117123429463191
2011,M,Jonathan,31,10210,0.0116133846248342
2011,M,Caleb,32,10008,0.0113836193266739
2011,M,Dylan,33,9761,0.0111026686898146
2011,M,Landon,34,9743,0.0110821945543349
2011,M,Isaac,35,9580,0.0108967898830472
2011,M,Gavin,36,9003,0.010240480095728
2011,M,Brayden,37,8999,0.0102359302878436
2011,M,Tyler,38,8819,0.0100311889330473
2011,M,Luke,39,8694,0.00988900743666099
2011,M,Evan,40,8645,0.00983327229007755
2011,M,Carter,41,8591,0.00977184988363866
2011,M,Nicholas,42,8575,0.00975365065210121
2011,M,Isaiah,43,8500,0.00966834175426943
2011,M,Owen,44,8326,0.00947042511129968
2011,M,Jack,45,8175,0.00929866986366501
2011,M,Jordan,46,8041,0.00914625129953888
2011,M,Brandon,47,7801,0.00887326282647715
2011,M,Wyatt,48,7668,0.00872198171432211
2011,M,Julian,49,7609,0.00865487204802777
2011,M,Aaron,50,7606,0.0086514596921145
2011,M,Jeremiah,51,7575,0.00861619868101069
2011,M,Angel,52,7523,0.00855705117851399
2011,M,Cameron,53,7501,0.00853202723515
2011,M,Connor,54,7399,0.00841600713409876
2011,M,Hunter,55,7350,0.00836027198751533
2011,M,Adrian,56,7323,0.00832956078429588
2011,M,Henry,57,7222,0.00821467813521574
2011,M,Eli,58,7198,0.00818737928790957
2011,M,Justin,59,7096,0.00807135918685833
2011,M,Austin,60,7017,0.00798150048114218
2011,M,Charles,61,6972,0.00793031514244311
2011,M,Robert,62,6952,0.0079075661030213
2011,M,Thomas,63,6896,0.00784386879264023
2011,M,Zachary,64,6790,0.00772329888370464
2011,M,Jose,65,6757,0.00768576296865865
2011,M,Levi,66,6630,0.00754130656833015
2011,M,Kevin,67,6551,0.007451447862614
2011,M,Sebastian,68,6537,0.00743552353501873
2011,M,Chase,69,6180,0.00702945318133942
2011,M,Ayden,70,6120,0.00696120606307399
2011,M,Jason,71,5830,0.00663134499145774
2011,M,Ian,72,5612,0.00638338046176
2011,M,Blake,73,5601,0.00637086849007801
2011,M,Colton,74,5584,0.00635153180656947
2011,M,Bentley,75,5560,0.0063242329592633
2011,M,Dominic,76,5423,0.00616840203922389
2011,M,Xavier,77,5423,0.00616840203922389
2011,M,Oliver,78,5405,0.00614792790374426
2011,M,Parker,79,5279,0.00600460895538686
2011,M,Josiah,80,5248,0.00596934794428305
2011,M,Adam,81,5196,0.00591020044178635
2011,M,Cooper,82,5172,0.00588290159448017
2011,M,Brody,83,5068,0.00576460658948676
2011,M,Nathaniel,84,4964,0.00564631158449334
2011,M,Carson,85,4917,0.00559285134185209
2011,M,Jaxon,86,4723,0.00537218565946053
2011,M,Tristan,87,4716,0.0053642234956629
2011,M,Luis,88,4685,0.00532896248455909
2011,M,Juan,89,4676,0.00531872541681928
2011,M,Hayden,90,4584,0.00521407983547895
2011,M,Carlos,91,4174,0.00474772452733183
2011,M,Nolan,92,4163,0.00473521255564984
2011,M,Jesus,93,4157,0.00472838784382329
2011,M,Cole,94,4134,0.00470222644848821
2011,M,Alex,95,4022,0.00457483182772607
2011,M,Max,96,3951,0.00449407273777865
2011,M,Grayson,97,3933,0.00447359860229902
2011,M,Bryson,98,3926,0.00446563643850138
2011,M,Diego,99,3818,0.00434279162562361
2011,M,Jaden,100,3799,0.00432118003817289
2012,F,Emma,1,20902,0.0363599675053013
2012,F,Isabella,2,19058,0.0331522467092159
2012,F,Olivia,3,17277,0.0300541172418472
2012,F,Ava,4,15512,0.0269838204928827
2012,F,Emily,5,13619,0.0236908619966844
2012,F,Abigail,6,12662,0.0220261175271326
2012,F,Mia,7,11998,0.0208710597133578
2012,F,Madison,8,11374,0.0197855836955936
2012,F,Elizabeth,9,9674,0.0168283573651461
2012,F,Chloe,10,9641,0.0167709523834374
2012,F,Ella,11,9177,0.0159638035497153
2012,F,Avery,12,8309,0.0144538785762869
2012,F,Addison,13,8165,0.014203384110649
2012,F,Aubrey,14,8037,0.0139807223634153
2012,F,Lily,15,7945,0.0138206842325911
2012,F,Natalie,16,7885,0.0137163115385753
2012,F,Sofia,17,7820,0.0136032411200582
2012,F,Charlotte,18,7468,0.0129909213151655
2012,F,Zoey,19,7452,0.0129630885967613
2012,F,Grace,20,7359,0.0128013109210368
2012,F,Hannah,21,7261,0.012630835520811
2012,F,Amelia,22,7235,0.0125856073534042
2012,F,Harper,23,7179,0.0124881928389895
2012,F,Lillian,24,7143,0.01242556922258
2012,F,Samantha,25,6913,0.0120254738955195
2012,F,Evelyn,26,6869,0.0119489339199079
2012,F,Victoria,27,6849,0.0119141430219026
2012,F,Brooklyn,28,6769,0.0117749794298816
2012,F,Zoe,29,6435,0.0111939714331936
2012,F,Layla,30,6251,0.0108738951715452
2012,F,Hailey,31,5901,0.0102650544564531
2012,F,Leah,32,5758,0.0100162995357155
2012,F,Kaylee,33,5602,0.00974493053127441
2012,F,Anna,34,5600,0.00974145144147388
2012,F,Aaliyah,35,5495,0.00955879922694625
2012,F,Gabriella,36,5487,0.00954488286774414
2012,F,Allison,37,5415,0.00941963563492519
2012,F,Nevaeh,38,5356,0.00931700248580966
2012,F,Alexis,39,5337,0.00928395113270466
2012,F,Audrey,40,5291,0.00920393206729255
2012,F,Savannah,41,5176,0.00900388440376229
2012,F,Sarah,42,5167,0.00898822849965992
2012,F,Alyssa,43,5078,0.00883340900353649
2012,F,Claire,44,4941,0.00859509135220044
2012,F,Taylor,45,4852,0.00844027185607701
2012,F,Riley,46,4816,0.00837764823966754
2012,F,Camila,47,4789,0.00833068052736043
2012,F,Arianna,48,4708,0.00818977739043911
2012,F,Ashley,49,4691,0.00816020512713464
2012,F,Brianna,50,4624,0.008043655618817
2012,F,Sophie,51,4566,0.00794276201460174
2012,F,Peyton,52,4464,0.00776532843477489
2012,F,Bella,53,4332,0.00753570850794015
2012,F,Khloe,54,4304,0.00748700125073278
2012,F,Genesis,55,4292,0.00746612671192962
2012,F,Alexa,56,4288,0.00745916853232857
2012,F,Serenity,57,4209,0.00732174448520778
2012,F,Kylie,58,4164,0.00724346496469594
2012,F,Aubree,59,4039,0.00702602185216304
2012,F,Scarlett,60,4039,0.00702602185216304
2012,F,Stella,61,3994,0.00694774233165119
2012,F,Maya,62,3961,0.00689033734994251
2012,F,Katherine,63,3945,0.0068625046315383
2012,F,Julia,64,3872,0.00673551785381908
2012,F,Lucy,65,3803,0.00661548925570092
2012,F,Madelyn,66,3791,0.00659461471689777
2012,F,Autumn,67,3765,0.00654938654949092
2012,F,Makayla,68,3760,0.00654068882498961
2012,F,Kayla,69,3755,0.00653199110048829
2012,F,Mackenzie,70,3750,0.00652329337598697
2012,F,Lauren,71,3654,0.00635629706556171
2012,F,Gianna,72,3615,0.00628845481445144
2012,F,Ariana,73,3572,0.00621365438374013
2012,F,Faith,74,3520,0.00612319804892644
2012,F,Alexandra,75,3478,0.00605013716311539
2012,F,Melanie,76,3462,0.00602230444471118
2012,F,Sydney,77,3449,0.00599969036100775
2012,F,Caroline,78,3412,0.00593532719969801
2012,F,Naomi,79,3411,0.00593358765479775
2012,F,Bailey,80,3399,0.00591271311599459
2012,F,Morgan,81,3392,0.00590053630169275
2012,F,Ellie,82,3382,0.00588314085269012
2012,F,Kennedy,83,3379,0.00587792221798933
2012,F,Jasmine,84,3367,0.00585704767918617
2012,F,Eva,85,3355,0.00583617314038301
2012,F,Skylar,86,3337,0.00580486133217828
2012,F,Kimberly,87,3307,0.00575267498517038
2012,F,Violet,88,3270,0.00568831182386064
2012,F,Molly,89,3251,0.00565526047075564
2012,F,Aria,90,3226,0.00561177184824906
2012,F,Jocelyn,91,3224,0.00560829275844853
2012,F,Trinity,92,3224,0.00560829275844853
2012,F,London,93,3192,0.00555262732164011
2012,F,Lydia,94,3160,0.00549696188483169
2012,F,Madeline,95,3157,0.0054917432501309
2012,F,Reagan,96,3083,0.00536301692751142
2012,F,Piper,97,3056,0.00531604921520432
2012,F,Annabelle,98,3046,0.00529865376620169
2012,F,Andrea,99,3041,0.00528995604170037
2012,F,Maria,100,3027,0.00526560241309669
2012,M,Jacob,1,19030,0.0219722362379098
2012,M,Mason,2,18943,0.0218717851316198
2012,M,Ethan,3,17635,0.0203615547060189
2012,M,Noah,4,17302,0.0199770694371159
2012,M,William,5,16844,0.0194482578660721
2012,M,Liam,6,16775,0.0193685897472904
2012,M,Michael,7,16106,0.0185961553782331
2012,M,Jayden,8,16084,0.0185707539490563
2012,M,Alexander,9,15209,0.0175604698340709
2012,M,Aiden,10,14862,0.0171598200193282
2012,M,Daniel,11,14234,0.016434724677373
2012,M,Matthew,12,13943,0.0160987330459893
2012,M,Elijah,13,13811,0.0159463244709286
2012,M,James,14,13385,0.0154544604332329
2012,M,Anthony,15,13163,0.0151981369206309
2012,M,Benjamin,16,12792,0.0147697764558771
2012,M,Joshua,17,12613,0.0145631011912116
2012,M,Andrew,18,12590,0.0145365451516177
2012,M,Joseph,19,12503,0.0144360940453277
2012,M,David,20,12494,0.0144257025515736
2012,M,Jackson,21,12456,0.0143818273557228
2012,M,Logan,22,12446,0.0143702812515515
2012,M,Christopher,23,11864,0.0136982979887841
2012,M,Gabriel,24,11525,0.0133068850573784
2012,M,Samuel,25,11419,0.013184496353163
2012,M,Ryan,26,10925,0.0126141188071027
2012,M,Lucas,27,10685,0.0123370123069924
2012,M,John,28,10593,0.0122307881486168
2012,M,Nathan,29,10396,0.012003329896443
2012,M,Isaac,30,10020,0.0115691963796036
2012,M,Dylan,31,9976,0.01151839352125
2012,M,Caleb,32,9937,0.0114733637149821
2012,M,Christian,33,9597,0.0110807961731592
2012,M,Landon,34,9331,0.0107736698022037
2012,M,Jonathan,35,9329,0.0107713605813694
2012,M,Carter,36,9239,0.0106674456438281
2012,M,Luke,37,8990,0.0103799476499637
2012,M,Owen,38,8677,0.0100185545894032
2012,M,Brayden,39,8488,0.00980033322056638
2012,M,Gavin,40,8243,0.00951745366837049
2012,M,Wyatt,41,8203,0.00947126925168544
2012,M,Isaiah,42,8129,0.00938582808081811
2012,M,Henry,43,8061,0.00930731457245353
2012,M,Eli,44,8047,0.00929115002661377
2012,M,Hunter,45,8010,0.0092484294411801
2012,M,Jack,46,7924,0.00914913294530726
2012,M,Evan,47,7885,0.00910410313903934
2012,M,Jordan,48,7782,0.00898517826607535
2012,M,Nicholas,49,7723,0.00891705625146491
2012,M,Tyler,50,7681,0.00886856261394561
2012,M,Aaron,51,7509,0.00866996962219992
2012,M,Jeremiah,52,7440,0.00859030150341822
2012,M,Julian,53,7359,0.00849677805963101
2012,M,Cameron,54,7344,0.00847945890337412
2012,M,Levi,55,7201,0.00831434961372509
2012,M,Brandon,56,7020,0.00810536512822526
2012,M,Angel,57,7006,0.0080892005823855
2012,M,Austin,58,6985,0.00806495376362585
2012,M,Connor,59,6962,0.00803839772403195
2012,M,Adrian,60,6928,0.00799914096984966
2012,M,Robert,61,6926,0.00799683174901541
2012,M,Charles,62,6920,0.00798990408651265
2012,M,Thomas,63,6823,0.00787790687605142
2012,M,Sebastian,64,6722,0.00776129122392168
2012,M,Colton,65,6346,0.00732715770708227
2012,M,Jaxon,66,6289,0.00726134491330608
2012,M,Zachary,67,6243,0.00720823283411828
2012,M,Kevin,68,6214,0.00717474913202162
2012,M,Ayden,69,6211,0.00717128530077024
2012,M,Dominic,70,6167,0.00712048244241669
2012,M,Blake,71,6026,0.00695768237360191
2012,M,Jose,72,6025,0.00695652776318479
2012,M,Oliver,73,5906,0.00681912912354678
2012,M,Justin,74,5870,0.00677756314853024
2012,M,Bentley,75,5858,0.00676370782352473
2012,M,Jason,76,5728,0.00661360846929833
2012,M,Ian,77,5679,0.00655703255885915
2012,M,Chase,78,5677,0.0065547233380249
2012,M,Josiah,79,5492,0.00634112041085657
2012,M,Xavier,80,5353,0.00618062956287604
2012,M,Parker,81,5351,0.00617832034204179
2012,M,Adam,82,5303,0.00612289904201974
2012,M,Cooper,83,5190,0.00599242806488449
2012,M,Nathaniel,84,4770,0.00550749168969152
2012,M,Grayson,85,4703,0.00543013279174407
2012,M,Jace,86,4703,0.00543013279174407
2012,M,Carson,87,4586,0.00529504337294032
2012,M,Nolan,88,4423,0.00510684187494876
2012,M,Tristan,89,4415,0.00509760499161176
2012,M,Luis,90,4364,0.00503871986033832
2012,M,Brody,91,4355,0.00502832836658419
2012,M,Juan,92,4277,0.00493826875404835
2012,M,Hudson,93,4214,0.00486552829776941
2012,M,Bryson,94,4019,0.00464037926642982
2012,M,Carlos,95,4001,0.00461959627892155
2012,M,Easton,96,3937,0.00454570121222548
2012,M,Kayden,97,3854,0.00444986854760401
2012,M,Damian,98,3851,0.00444640471635263
2012,M,Alex,99,3846,0.004440631664267
2012,M,Ryder,100,3803,0.00439098341633058
2013,F,Emma,1,20876,0.0361728450680797
2013,F,Olivia,2,18366,0.0318236478501797
2013,F,Isabella,3,17573,0.0304495787689866
2013,F,Ava,4,15211,0.0263568282396321
2013,F,Mia,5,13111,0.022718057658919
2013,F,Emily,6,13090,0.0226816699531118
2013,F,Abigail,7,12362,0.0214202294851313
2013,F,Madison,8,10565,0.0183064815167782
2013,F,Elizabeth,9,9413,0.0163103559410727
2013,F,Charlotte,10,9274,0.0160695039835874
2013,F,Avery,11,9162,0.0158754362192827
2013,F,Sofia,12,9137,0.0158321175218933
2013,F,Chloe,13,8745,0.0151528803468268
2013,F,Ella,14,8413,0.014577608045495
2013,F,Harper,15,8268,0.0143263596006363
2013,F,Amelia,16,8016,0.0138897071309507
2013,F,Aubrey,17,7943,0.0137632165345735
2013,F,Addison,18,7712,0.0133629517706951
2013,F,Evelyn,19,7647,0.0132503231574825
2013,F,Natalie,20,7459,0.0129245665531139
2013,F,Grace,21,7345,0.0127270332930181
2013,F,Hannah,22,7260,0.012579749721894
2013,F,Zoey,23,7210,0.0124931123271151
2013,F,Victoria,24,7184,0.0124480608818301
2013,F,Lillian,25,7060,0.0122332001427784
2013,F,Lily,26,6971,0.012078985580072
2013,F,Brooklyn,27,6863,0.0118918488073496
2013,F,Samantha,28,6490,0.0112455338422991
2013,F,Layla,29,6465,0.0112022151449097
2013,F,Zoe,30,5957,0.0103219792139562
2013,F,Leah,31,5590,0.00968606073627924
2013,F,Audrey,32,5581,0.00967046600521904
2013,F,Allison,33,5425,0.00940015733350892
2013,F,Anna,34,5352,0.00927366673713175
2013,F,Savannah,35,5222,0.00904840951070665
2013,F,Aaliyah,36,5213,0.00903281477964645
2013,F,Gabriella,37,5197,0.00900509081331721
2013,F,Camila,38,5141,0.00890805693116486
2013,F,Aria,39,5104,0.00884394525902848
2013,F,Kaylee,40,5101,0.00883874701534175
2013,F,Scarlett,41,5047,0.00874517862898055
2013,F,Hailey,42,5007,0.00867586871315745
2013,F,Arianna,43,4982,0.00863255001576801
2013,F,Riley,44,4921,0.00852685239413777
2013,F,Alexis,45,4756,0.00824094899136745
2013,F,Nevaeh,46,4744,0.00822015601662052
2013,F,Sarah,47,4675,0.00810059641182566
2013,F,Claire,48,4651,0.00805901046233179
2013,F,Sadie,49,4639,0.00803821748758486
2013,F,Peyton,50,4553,0.00788920116856518
2013,F,Aubree,51,4431,0.0076778059253047
2013,F,Serenity,52,4423,0.00766394394214008
2013,F,Ariana,53,4396,0.00761715974895948
2013,F,Genesis,54,4291,0.00743522121992383
2013,F,Penelope,55,4277,0.00741096274938574
2013,F,Alyssa,56,4185,0.00725154994299259
2013,F,Bella,57,4154,0.00719783475822969
2013,F,Taylor,58,4125,0.00714758506925793
2013,F,Alexa,59,4092,0.00709040438870387
2013,F,Kylie,60,4014,0.00695525005284881
2013,F,Mackenzie,61,4008,0.00694485356547534
2013,F,Caroline,62,3970,0.00687900914544339
2013,F,Kennedy,63,3949,0.00684262143963626
2013,F,Autumn,64,3943,0.0068322249522628
2013,F,Lucy,65,3939,0.00682529396068048
2013,F,Ashley,66,3930,0.00680969922962029
2013,F,Madelyn,67,3923,0.00679756999435124
2013,F,Violet,68,3918,0.00678890625487335
2013,F,Stella,69,3897,0.00675251854906622
2013,F,Brianna,70,3884,0.00672999282642371
2013,F,Maya,71,3807,0.00659657123846423
2013,F,Skylar,72,3775,0.00654112330580574
2013,F,Ellie,73,3753,0.00650300285210304
2013,F,Julia,74,3738,0.00647701163366937
2013,F,Sophie,75,3733,0.00646834789419148
2013,F,Katherine,76,3707,0.00642329644890646
2013,F,Mila,77,3672,0.00636265027256124
2013,F,Khloe,78,3664,0.00634878828939662
2013,F,Paisley,79,3595,0.00622922868460176
2013,F,Annabelle,80,3533,0.00612179831507595
2013,F,Nora,81,3502,0.00606808313031304
2013,F,Alexandra,82,3501,0.00606635038241746
2013,F,Melanie,83,3464,0.00600223871028109
2013,F,London,84,3443,0.00596585100447396
2013,F,Gianna,85,3430,0.00594332528183145
2013,F,Naomi,86,3429,0.00594159253393587
2013,F,Eva,87,3416,0.00591906681129336
2013,F,Faith,88,3380,0.00585668788705256
2013,F,Madeline,89,3364,0.00582896392072332
2013,F,Lauren,90,3341,0.00578911071912503
2013,F,Nicole,91,3338,0.0057839124754383
2013,F,Ruby,92,3298,0.00571460255961519
2013,F,Makayla,93,3270,0.00566608561853902
2013,F,Kayla,94,3248,0.00562796516483631
2013,F,Lydia,95,3241,0.00561583592956726
2013,F,Piper,96,3174,0.00549974182056356
2013,F,Sydney,97,3165,0.00548414708950336
2013,F,Jocelyn,98,3142,0.00544429388790507
2013,F,Morgan,99,3107,0.00538364771155985
2013,F,Kimberly,100,3090,0.00535419099733503
2013,M,Noah,1,18179,0.0213380065120887
2013,M,Liam,2,18087,0.0212300194611446
2013,M,Jacob,3,18072,0.0212124128767516
2013,M,Mason,4,17653,0.0207206022860389
2013,M,William,5,16570,0.0194494068928604
2013,M,Ethan,6,16198,0.0190127635999127
2013,M,Michael,7,15426,0.0181066113898168
2013,M,Alexander,8,14854,0.017435213638295
2013,M,Jayden,9,14712,0.0172685379727074
2013,M,Daniel,10,14219,0.0166898682323224
2013,M,Elijah,11,13717,0.0161006345413015
2013,M,Aiden,12,13575,0.0159339588757139
2013,M,James,13,13502,0.0158482734983344
2013,M,Benjamin,14,13443,0.0157790209330551
2013,M,Matthew,15,13288,0.0155970862276602
2013,M,Jackson,16,12553,0.0147343635924005
2013,M,Logan,17,12323,0.0144643959650404
2013,M,David,18,12308,0.0144467893806473
2013,M,Anthony,19,12216,0.0143388023297032
2013,M,Joseph,20,12167,0.0142812874873526
2013,M,Joshua,21,11761,0.0138047359364473
2013,M,Andrew,22,11622,0.0136415815877383
2013,M,Lucas,23,11514,0.0135148141801083
2013,M,Gabriel,24,11175,0.0131169053728253
2013,M,Samuel,25,11067,0.0129901379651953
2013,M,Christopher,26,10815,0.012694347347392
2013,M,John,27,10670,0.0125241503649258
2013,M,Dylan,28,10086,0.0118386673458896
2013,M,Isaac,29,10068,0.0118175394446179
2013,M,Ryan,30,9850,0.0115616570847722
2013,M,Nathan,31,9676,0.0113574207058128
2013,M,Carter,32,9555,0.0112153942583755
2013,M,Caleb,33,9553,0.0112130467137897
2013,M,Luke,34,9546,0.0112048303077396
2013,M,Christian,35,9293,0.0109078659176434
2013,M,Hunter,36,8934,0.010486481664503
2013,M,Henry,37,8847,0.0103843634750233
2013,M,Owen,38,8743,0.0102622911565648
2013,M,Landon,39,8714,0.0102282517600716
2013,M,Jack,40,8554,0.0100404481932123
2013,M,Wyatt,41,8533,0.010015798975062
2013,M,Jonathan,42,8507,0.00998528089544741
2013,M,Eli,43,7913,0.00928806015348247
2013,M,Isaiah,44,7817,0.00917537801336692
2013,M,Sebastian,45,7530,0.00883850536531315
2013,M,Jaxon,46,7525,0.0088326365038488
2013,M,Julian,47,7498,0.0088009446519413
2013,M,Brayden,48,7412,0.00870000023475446
2013,M,Gavin,49,7402,0.00868826251182576
2013,M,Levi,50,7390,0.00867417724431131
2013,M,Aaron,51,7278,0.00854271474750984
2013,M,Oliver,52,7249,0.0085086753510166
2013,M,Jordan,53,7167,0.00841242602300124
2013,M,Nicholas,54,7113,0.00834904231918625
2013,M,Evan,55,7093,0.00832556687332884
2013,M,Connor,56,7089,0.00832087178415736
2013,M,Charles,57,6994,0.00820936341633468
2013,M,Jeremiah,58,6919,0.00812133049436941
2013,M,Cameron,59,6831,0.00801803853259683
2013,M,Adrian,60,6825,0.00801099589883961
